pair_id,source,destination,euclid_m,algorithm,heuristic,gender,social,age,vehicle,time_bucket,weather,success,nodes_expanded,nodes_generated,revisits,max_frontier_size,path_length_edges,path_length_meters,path_cost,depth,effective_branching_factor,predicted_cost_at_start,predicted_vs_actual_gap,runtime_seconds
2,3305890231,2442677670,3251.3304571861167,greedy,context_aware,female,alone,adult,rickshaw,late_night,clear,True,237,328,369,92,93,5671.326493961529,173374.45839218542,93,1.0176666488528274,9118.658361036454,164255.80003114897,0.0011213209945708513
2,3305890231,2442677670,3251.3304571861167,greedy,learned_history,female,alone,adult,rickshaw,late_night,clear,True,230,321,364,92,89,5622.817703500728,167280.6447595548,89,1.0187097514570762,4745.211222793393,162535.4335367614,0.0014934669961803593
2,3305890231,2442677670,3251.3304571861167,astar,zero,female,alone,adult,rickshaw,late_night,clear,True,3883,4466,473,115,79,4083.1457823914398,129346.95024032897,79,1.073228365293422,0.0,129346.95024032897,0.025860094996460248
2,3305890231,2442677670,3251.3304571861167,astar,haversine_admissible,female,alone,adult,rickshaw,late_night,clear,True,3750,4306,452,105,79,4083.1457823914398,129346.95024032897,79,1.0726581374643174,3392.3580212189195,125954.59221911004,0.036814985003729817
2,3305890231,2442677670,3251.3304571861167,astar,network_relaxed,female,alone,adult,rickshaw,late_night,clear,True,3720,4269,450,104,79,4083.1457823914398,129346.95024032897,79,1.0725266461555554,4244.769171122268,125102.1810692067,0.025967598994611762
2,3305890231,2442677670,3251.3304571861167,astar,haversine_time,female,alone,adult,rickshaw,late_night,clear,True,3805,4366,458,112,79,4083.1457823914398,129346.95024032897,79,1.0728964241657635,1950.79827431167,127396.15196601729,0.03685184500500327
2,3305890231,2442677670,3251.3304571861167,astar,context_aware,female,alone,adult,rickshaw,late_night,clear,True,3569,4098,428,105,79,4083.1457823914398,129346.95024032897,79,1.0718478270446865,9118.658361036454,120228.29187929252,0.034640785001101904
2,3305890231,2442677670,3251.3304571861167,astar,learned_history,female,alone,adult,rickshaw,late_night,clear,True,3707,4248,446,97,79,4083.1457823914398,129346.95024032897,79,1.0724693281283284,4745.211222793393,124601.73901753557,0.04118201100209262
2,3305890231,2442677670,3251.3304571861167,weighted_astar,zero,female,alone,adult,rickshaw,late_night,clear,True,3883,4466,473,115,79,4083.1457823914398,129346.95024032897,79,1.073228365293422,0.0,129346.95024032897,0.025883440001052804
2,3305890231,2442677670,3251.3304571861167,weighted_astar,haversine_admissible,female,alone,adult,rickshaw,late_night,clear,True,3662,4189,440,107,79,4083.1457823914398,129346.95024032897,79,1.0722693135289103,3392.3580212189195,125954.59221911004,0.03608798400091473
2,3305890231,2442677670,3251.3304571861167,weighted_astar,network_relaxed,female,alone,adult,rickshaw,late_night,clear,True,3617,4156,436,109,79,4083.1457823914398,129346.95024032897,79,1.0720667587066,4244.769171122268,125102.1810692067,0.02736223799729487
2,3305890231,2442677670,3251.3304571861167,weighted_astar,haversine_time,female,alone,adult,rickshaw,late_night,clear,True,3747,4302,451,105,79,4083.1457823914398,129346.95024032897,79,1.0726450370198348,1950.79827431167,127396.15196601729,0.03735881800093921
2,3305890231,2442677670,3251.3304571861167,weighted_astar,context_aware,female,alone,adult,rickshaw,late_night,clear,True,3327,3822,407,89,79,4083.1457823914398,129346.95024032897,79,1.0706958390957544,9118.658361036454,120228.29187929252,0.03284839000116335
2,3305890231,2442677670,3251.3304571861167,weighted_astar,learned_history,female,alone,adult,rickshaw,late_night,clear,True,3595,4127,429,106,79,4083.1457823914398,129346.95024032897,79,1.0719667878552448,4745.211222793393,124601.73901753557,0.04096768399904249
2,3305890231,2442677670,3251.3304571861167,bfs,n/a,female,accompanied,adult,cng,evening_rush,rain,True,3598,3770,5532,184,57,4998.320633309765,389731.1300677119,57,1.1083895636218202,0.0,0.0,0.0048711830022512
2,3305890231,2442677670,3251.3304571861167,dfs,n/a,female,accompanied,adult,cng,evening_rush,rain,True,2397,3180,3177,784,1179,99857.13263084243,5899046.646475917,1179,1.0447354128499333,0.0,0.0,0.007248339003126603
2,3305890231,2442677670,3251.3304571861167,ucs,n/a,female,accompanied,adult,cng,evening_rush,rain,True,4835,5551,585,147,74,4829.389381929267,319462.1759952685,74,1.083298500655202,0.0,0.0,0.03237114399962593
2,3305890231,2442677670,3251.3304571861167,greedy,zero,female,accompanied,adult,cng,evening_rush,rain,True,3598,3770,5532,184,57,4998.320633309765,389731.1300677119,57,1.1083895636218202,0.0,389731.1300677119,0.006005457995343022
2,3305890231,2442677670,3251.3304571861167,greedy,haversine_admissible,female,accompanied,adult,cng,evening_rush,rain,True,237,328,369,92,93,5671.326493961529,428317.21799603215,93,1.0176666488528274,5283.167877535464,423034.0501184967,0.0011423600008129142
2,3305890231,2442677670,3251.3304571861167,greedy,network_relaxed,female,accompanied,adult,cng,evening_rush,rain,True,62,124,66,63,61,4503.250464436979,349451.84073353943,61,1.0000001997900971,6610.690260920073,342841.15047261934,0.0003241950034862384
2,3305890231,2442677670,3251.3304571861167,greedy,haversine_time,female,accompanied,adult,cng,evening_rush,rain,True,237,328,369,92,93,5671.326493961529,428317.21799603215,93,1.0176666488528274,1064.0717859881838,427253.146210044,0.0010717960030888207
2,3305890231,2442677670,3251.3304571861167,greedy,context_aware,female,accompanied,adult,cng,evening_rush,rain,True,237,328,369,92,93,5671.326493961529,428317.21799603215,93,1.0176666488528274,9478.00317229862,418839.21482373355,0.0009438530032639392
2,3305890231,2442677670,3251.3304571861167,greedy,learned_history,female,accompanied,adult,cng,evening_rush,rain,True,230,321,364,92,89,5622.817703500728,415487.1909568506,89,1.0187097514570762,7390.06536090048,408097.1255959501,0.0015546829963568598
2,3305890231,2442677670,3251.3304571861167,astar,zero,female,accompanied,adult,cng,evening_rush,rain,True,4835,5551,585,147,74,4829.389381929267,319462.1759952685,74,1.083298500655202,0.0,319462.1759952685,0.03376780599501217
2,3305890231,2442677670,3251.3304571861167,astar,haversine_admissible,female,accompanied,adult,cng,evening_rush,rain,True,4655,5351,564,146,74,4829.389381929267,319462.1759952685,74,1.0826372757394596,5283.167877535464,314179.00811773306,0.0451227670055232
2,3305890231,2442677670,3251.3304571861167,astar,network_relaxed,female,accompanied,adult,cng,evening_rush,rain,True,4625,5322,560,151,74,4829.389381929267,319462.1759952685,74,1.08252453816168,6610.690260920073,312851.4857343484,0.03285211799811805
2,3305890231,2442677670,3251.3304571861167,astar,haversine_time,female,accompanied,adult,cng,evening_rush,rain,True,4791,5505,573,146,74,4829.389381929267,319462.1759952685,74,1.0831392174474908,1064.0717859881838,318398.10420928034,0.04808903200319037
2,3305890231,2442677670,3251.3304571861167,astar,context_aware,female,accompanied,adult,cng,evening_rush,rain,True,4535,5220,553,143,74,4829.389381929267,319462.1759952685,74,1.08218178924078,9478.00317229862,309984.1728229699,0.044543866999447346
2,3305890231,2442677670,3251.3304571861167,astar,learned_history,female,accompanied,adult,cng,evening_rush,rain,True,4594,5290,557,145,74,4829.389381929267,319462.1759952685,74,1.082407255328676,7390.06536090048,312072.11063436803,0.05111545100226067
2,3305890231,2442677670,3251.3304571861167,weighted_astar,zero,female,accompanied,adult,cng,evening_rush,rain,True,4835,5551,585,147,74,4829.389381929267,319462.1759952685,74,1.083298500655202,0.0,319462.1759952685,0.03242767100164201
2,3305890231,2442677670,3251.3304571861167,weighted_astar,haversine_admissible,female,accompanied,adult,cng,evening_rush,rain,True,4535,5220,552,143,74,4829.389381929267,319462.1759952685,74,1.08218178924078,5283.167877535464,314179.00811773306,0.04415487899677828
2,3305890231,2442677670,3251.3304571861167,weighted_astar,network_relaxed,female,accompanied,adult,cng,evening_rush,rain,True,4477,5154,541,140,74,4829.389381929267,319462.1759952685,74,1.0819572045708794,6610.690260920073,312851.4857343484,0.032634704002703074
2,3305890231,2442677670,3251.3304571861167,weighted_astar,haversine_time,female,accompanied,adult,cng,evening_rush,rain,True,4767,5480,571,148,74,4829.389381929267,319462.1759952685,74,1.0830517051262907,1064.0717859881838,318398.10420928034,0.04742131300008623
2,3305890231,2442677670,3251.3304571861167,weighted_astar,context_aware,female,accompanied,adult,cng,evening_rush,rain,True,4328,4982,523,134,74,4829.389381929267,319462.1759952685,74,1.0813663404707567,9478.00317229862,309984.1728229699,0.04258892300276784
2,3305890231,2442677670,3251.3304571861167,weighted_astar,learned_history,female,accompanied,adult,cng,evening_rush,rain,True,4426,5095,536,140,74,4829.389381929267,319462.1759952685,74,1.0817572548310483,7390.06536090048,312072.11063436803,0.050432283998816274
2,3305890231,2442677670,3251.3304571861167,bfs,n/a,female,alone,adult,walk,evening,fog,True,3598,3770,5532,184,57,4998.320633309765,412128.849744598,57,1.1083895636218202,0.0,0.0,0.005059792005340569
2,3305890231,2442677670,3251.3304571861167,dfs,n/a,female,alone,adult,walk,evening,fog,True,2397,3180,3177,784,1179,99959.92727194636,6477194.6475486085,1179,1.0447354128499333,0.0,0.0,0.006998294004006311
2,3305890231,2442677670,3251.3304571861167,ucs,n/a,female,alone,adult,walk,evening,fog,True,4368,5036,543,135,89,4507.621382469818,300209.2625163646,89,1.0647755401803751,0.0,0.0,0.028606922998733353
2,3305890231,2442677670,3251.3304571861167,greedy,zero,female,alone,adult,walk,evening,fog,True,3598,3770,5532,184,57,4998.320633309765,412128.849744598,57,1.1083895636218202,0.0,412128.849744598,0.0061030539945932105
2,3305890231,2442677670,3251.3304571861167,greedy,haversine_admissible,female,alone,adult,walk,evening,fog,True,237,328,369,92,93,5671.326493961529,425200.66290457576,93,1.0176666488528274,5351.180670760433,419849.4822338153,0.0011551150018931367
2,3305890231,2442677670,3251.3304571861167,greedy,network_relaxed,female,alone,adult,walk,evening,fog,True,62,124,66,63,61,4503.250464436979,360860.3404390482,61,1.0000001997900971,6695.792896348726,354164.54754269944,0.0003249669971410185
2,3305890231,2442677670,3251.3304571861167,greedy,haversine_time,female,alone,adult,walk,evening,fog,True,237,328,369,92,93,5671.326493961529,425200.66290457576,93,1.0176666488528274,4681.915858348008,420518.74704622774,0.0010791699969558977
2,3305890231,2442677670,3251.3304571861167,greedy,context_aware,female,alone,adult,walk,evening,fog,True,237,328,369,92,93,5671.326493961529,425200.66290457576,93,1.0176666488528274,10274.26688786003,414926.39601671573,0.000990872002148535
2,3305890231,2442677670,3251.3304571861167,greedy,learned_history,female,alone,adult,walk,evening,fog,True,230,321,364,92,89,5622.817703500728,400210.1631841441,89,1.0187097514570762,7485.201271581478,392724.96191256266,0.001774600998032838
2,3305890231,2442677670,3251.3304571861167,astar,zero,female,alone,adult,walk,evening,fog,True,4368,5036,543,135,89,4507.621382469818,300209.2625163646,89,1.0647755401803751,0.0,300209.2625163646,0.029761605997919105
2,3305890231,2442677670,3251.3304571861167,astar,haversine_admissible,female,alone,adult,walk,evening,fog,True,4234,4864,528,116,89,4507.621382469818,300209.2625163646,89,1.0643262896050083,5351.180670760433,294858.0818456041,0.04203289799625054
2,3305890231,2442677670,3251.3304571861167,astar,network_relaxed,female,alone,adult,walk,evening,fog,True,4204,4831,519,114,89,4507.621382469818,300209.2625163646,89,1.0642237090916555,6695.792896348726,293513.4696200158,0.03104142699885415
2,3305890231,2442677670,3251.3304571861167,astar,haversine_time,female,alone,adult,walk,evening,fog,True,4247,4884,531,116,89,4507.621382469818,300209.2625163646,89,1.0643705092842617,4681.915858348008,295527.34665801656,0.0429604000019026
2,3305890231,2442677670,3251.3304571861167,astar,context_aware,female,alone,adult,walk,evening,fog,True,4110,4715,502,110,89,4507.621382469818,300209.2625163646,89,1.0638973460854861,10274.26688786003,289934.99562850455,0.04062835899821948
2,3305890231,2442677670,3251.3304571861167,astar,learned_history,female,alone,adult,walk,evening,fog,True,4184,4810,516,115,89,4507.621382469818,300209.2625163646,89,1.0641549030312298,7485.201271581478,292724.0612447831,0.0465701569992234
2,3305890231,2442677670,3251.3304571861167,weighted_astar,zero,female,alone,adult,walk,evening,fog,True,4368,5036,543,135,89,4507.621382469818,300209.2625163646,89,1.0647755401803751,0.0,300209.2625163646,0.029088157003570814
2,3305890231,2442677670,3251.3304571861167,weighted_astar,haversine_admissible,female,alone,adult,walk,evening,fog,True,4122,4729,505,111,89,4507.621382469818,300209.2625163646,89,1.0639394345284745,5351.180670760433,294858.0818456041,0.040613840996229555
2,3305890231,2442677670,3251.3304571861167,weighted_astar,network_relaxed,female,alone,adult,walk,evening,fog,True,4087,4694,504,111,89,4507.621382469818,300209.2625163646,89,1.0638163220531216,6695.792896348726,293513.4696200158,0.030119816998194437
2,3305890231,2442677670,3251.3304571861167,weighted_astar,haversine_time,female,alone,adult,walk,evening,fog,True,4158,4774,509,112,89,4507.621382469818,300209.2625163646,89,1.064064947741686,4681.915858348008,295527.34665801656,0.04067833400040399
2,3305890231,2442677670,3251.3304571861167,weighted_astar,context_aware,female,alone,adult,walk,evening,fog,True,3914,4503,485,105,89,4507.621382469818,300209.2625163646,89,1.06319141276632,10274.26688786003,289934.99562850455,0.03816627199557843
2,3305890231,2442677670,3251.3304571861167,weighted_astar,learned_history,female,alone,adult,walk,evening,fog,True,4042,4645,495,112,89,4507.621382469818,300209.2625163646,89,1.0636564310553134,7485.201271581478,292724.0612447831,0.04560443200170994
2,3305890231,2442677670,3251.3304571861167,bfs,n/a,male,accompanied,child,walk,midday,clear,True,3598,3770,5532,184,57,4998.320633309765,199916.12077782306,57,1.1083895636218202,0.0,0.0,0.005161585002497304
